Category:Sing a Song of Sixpence characters,Lily Crabtree
Category:Sing a Song of Sixpence characters,Magdalen Vaughan
Category:Sing a Song of Sixpence characters,Martha (Sing a Song of Sixpence)
Category:Sing a Song of Sixpence characters,Matthew Vaughan
Category:Sing a Song of Sixpence characters,Sir Edward Palliser
Category:Sing a Song of Sixpence characters,William Crabtree
Category:Sleeping Murder characters,Alison Danby
Category:Sleeping Murder characters,Aunt Lavender
Category:Sleeping Murder characters,Beatrice (Sleeping Murder)
Category:Sleeping Murder characters,Charles Vanstone
Category:Sleeping Murder characters,Colonel Melrose (Sleeping Murder)
Category:Sleeping Murder characters,Dorothy Afflick
Category:Sleeping Murder characters,Dorothy Yarde
Category:Sleeping Murder characters,Dr Brent
Category:Sleeping Murder characters,Dr Haydock
Category:Sleeping Murder characters,Dr Lazenby (Sleeping Murder)
Category:Sleeping Murder characters,Dr McGuire
Category:Sleeping Murder characters,Dr Penrose
Category:Sleeping Murder characters,Edie Pagett
Category:Sleeping Murder characters,Eleanor Fane
Category:Sleeping Murder characters,Ellen Pugg
Category:Sleeping Murder characters,Esther (Sleeping Murder)
Category:Sleeping Murder characters,Evelyn (Sleeping Murder)
Category:Sleeping Murder characters,Evie Ballantine
Category:Sleeping Murder characters,Foster (Sleeping Murder)
Category:Sleeping Murder characters,Freddie Lovelace
Category:Sleeping Murder characters,George Erskine
Category:Sleeping Murder characters,Gerald Fane
Category:Sleeping Murder characters,Giles Reed
Category:Sleeping Murder characters,Gladys Galbraith
Category:Sleeping Murder characters,Gwenda Reed
Category:Sleeping Murder characters,Helen Halliday
Category:Sleeping Murder characters,Henry (Sleeping Murder)
Category:Sleeping Murder characters,Hugh Hornbeam
Category:Sleeping Murder characters,Inspector Chopra
Category:Sleeping Murder characters,Inspector Last
Category:Sleeping Murder characters,Inspector Primer
Category:Sleeping Murder characters,Jackie Afflick
Category:Sleeping Murder characters,James Kennedy
Category:Sleeping Murder characters,Janet Erskine
Category:Sleeping Murder characters,Jim Kimble
Category:Sleeping Murder characters,Kelvin Halliday
Category:Sleeping Murder characters,Leonie (Sleeping Murder)
Category:Sleeping Murder characters,Lily Kimble
Category:Sleeping Murder characters,Lionel Luft
Category:Sleeping Murder characters,Louisa (Sleeping Murder)
Category:Sleeping Murder characters,Major Hengrave
Category:Sleeping Murder characters,Manning (Sleeping Murder)
Category:Sleeping Murder characters,Megan Halliday
Category:Sleeping Murder characters,Miss Narracott
Category:Sleeping Murder characters,Mohammed Hassan
Category:Sleeping Murder characters,Mr Barrett
Category:Sleeping Murder characters,Mr Dovey
Category:Sleeping Murder characters,Mr Galbraith
Category:Sleeping Murder characters,Mr Mountford
Category:Sleeping Murder characters,Mr Narracott
Category:Sleeping Murder characters,Mr Penderley
Category:Sleeping Murder characters,Mr Saunders
Category:Sleeping Murder characters,Mr Sims (Sleeping Murder)
Category:Sleeping Murder characters,Mrs Cocker
Category:Sleeping Murder characters,Mrs Finderson
Category:Sleeping Murder characters,Mrs Findeyson
Category:Sleeping Murder characters,Mrs Hengrave
Category:Sleeping Murder characters,Mrs Mountford
Category:Sleeping Murder characters,Mrs Saunders (Sleeping Murder)
Category:Sleeping Murder characters,Princess Adlemar of Holstein-Rotz
Category:Sleeping Murder characters,Raymond West
Category:Sleeping Murder characters,Reg (Sleeping Murder)
Category:Sleeping Murder characters,Richard Erskine
Category:Sleeping Murder characters,Robert Fane
Category:Sleeping Murder characters,Sergeant Desai
Category:Sleeping Murder characters,Sergeant MacAuley
Category:Sleeping Murder characters,Taylor (Sleeping Murder)
Category:Sleeping Murder characters,The Elworthy family
Category:Sleeping Murder characters,Thomas (Sleeping Murder)
Category:Sleeping Murder characters,Walter Fane
Category:Spider's Web characters,Andy Hulme
Category:Spider's Web characters,Charles Sellon
Category:Spider's Web characters,Clarissa Hailsham-Brown
Category:Spider's Web characters,Constable Jones (Spider's Web)
Category:Spider's Web characters,Henry Hailsham-Brown
Category:Spider's Web characters,Hugo Birch
Category:Spider's Web characters,Inspector Lord
Category:Spider's Web characters,Jeanette Collins
Category:Spider's Web characters,Jeremy Warrender
Category:Spider's Web characters,Kalendorff
Category:Spider's Web characters,Mildred Peake
Category:Spider's Web characters,Miranda Hailsham-Brown
Category:Spider's Web characters,Miss Farrow
Category:Spider's Web characters,Miss Wilkinson
Category:Spider's Web characters,Mr Elgin
Category:Spider's Web characters,Mr Jones (Spider's Web)
Category:Spider's Web characters,Mrs Brown
Category:Spider's Web characters,Mrs Elgin
Category:Spider's Web characters,Oliver Costello
Category:Spider's Web characters,Pippa Hailsham-Brown
Category:Spider's Web characters,Sir John (Spider 's Web)
Category:Spider's Web characters,Sir Rowland Delahaye
Category:Taken at the Flood characters,Adela Marchmont
Category:Taken at the Flood characters,Albert Spence
Category:Taken at the Flood characters,Anthony Cloade
Category:Taken at the Flood characters,Beatrice Lippincott
Category:Taken at the Flood characters,Charles Trenton
Category:Taken at the Flood characters,Constable Peacock
Category:Taken at the Flood characters,Count Bismarck
Category:Taken at the Flood characters,David Hunter
Category:Taken at the Flood characters,Edna (Taken at the Flood)
Category:Taken at the Flood characters,Eileen Corrigan
Category:Taken at the Flood characters,Elizabeth Game
Category:Taken at the Flood characters,Enoch Arden (Taken at the Flood)
Category:Taken at the Flood characters,Frances Cloade
Category:Taken at the Flood characters,Gerald (Taken at the Flood)
Category:Taken at the Flood characters,Gladys Aitkin
Category:Taken at the Flood characters,Gordon Cloade
Category:Taken at the Flood characters,Graves (Taken at the Flood)
Category:Taken at the Flood characters,Jeremy Cloade
Category:Taken at the Flood characters,Jimmy Pierce
Category:Taken at the Flood characters,Joan Macrae
Category:Taken at the Flood characters,Johnnie Vavasour
Category:Taken at the Flood characters,Katherine Cloade
Category:Taken at the Flood characters,Lily (Taken at the Flood)
Category:Taken at the Flood characters,Lionel Cloade
Category:Taken at the Flood characters,Lord Edward Trenton
Category:Taken at the Flood characters,Lynn Marchmont
Category:Taken at the Flood characters,Madame Elvary
Category:Taken at the Flood characters,Major Porter
Category:Taken at the Flood characters,Marjorie Macrae
Category:Taken at the Flood characters,Maurice Cloade
Category:Taken at the Flood characters,Mr Mellon
Category:Taken at the Flood characters,Mr Pebmarsh
Category:Taken at the Flood characters,Mrs Leadbetter
Category:Taken at the Flood characters,Mullard
Category:Taken at the Flood characters,Robert Underhay
Category:Taken at the Flood characters,Rosaleen Cloade
Category:Taken at the Flood characters,Rowley Cloade
Category:Taken at the Flood characters,Sandbox
Category:Taken at the Flood characters,Sergeant Vane
Category:Taken at the Flood characters,Tom (Taken at the Flood)
Category:The A.B.C. Murders characters,A.B.C.
Category:The A.B.C. Murders characters,Albert Riddell
Category:The A.B.C. Murders characters,Alexander Bonaparte Cust
Category:The A.B.C. Murders characters,Alice Ascher
Category:The A.B.C. Murders characters,Bert Smith
Category:The A.B.C. Murders characters,Betty Barnard
Category:The A.B.C. Murders characters,Capper
Category:The A.B.C. Murders characters,Carmichael Clarke
Category:The A.B.C. Murders characters,Charlotte Clarke
Category:The A.B.C. Murders characters,Colonel Anderson
Category:The A.B.C. Murders characters,Colonel Jerome
Category:The A.B.C. Murders characters,Constable Briggs
Category:The A.B.C. Murders characters,Constable Dover
Category:The A.B.C. Murders characters,Cracknell
Category:The A.B.C. Murders characters,Curdie
Category:The A.B.C. Murders characters,Deveril
Category:The A.B.C. Murders characters,Dick Willows
Category:The A.B.C. Murders characters,Donald Fraser
Category:The A.B.C. Murders characters,Dr Kerr
Category:The A.B.C. Murders characters,Dr Logan
Category:The A.B.C. Murders characters,Dr Thompson
Category:The A.B.C. Murders characters,Duncan Doncaster
Category:The A.B.C. Murders characters,Edie Fowler
Category:The A.B.C. Murders characters,Franklin Clarke
Category:The A.B.C. Murders characters,Franz Ascher
Category:The A.B.C. Murders characters,Geoffrey Parnell
Category:The A.B.C. Murders characters,George (The A.B.C. Murders)
Category:The A.B.C. Murders characters,George Earlsfield
Category:The A.B.C. Murders characters,Harry (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Inspector Crome
Category:The A.B.C. Murders characters,Inspector Glen
Category:The A.B.C. Murders characters,Inspector Kelsey (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Inspector Rice (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Inspector Wells
Category:The A.B.C. Murders characters,James Partridge
Category:The A.B.C. Murders characters,Jameson (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Katherine Royal
Category:The A.B.C. Murders characters,Lily Marbury
Category:The A.B.C. Murders characters,Lucas (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Mabel Homer
Category:The A.B.C. Murders characters,Mary Drower
Category:The A.B.C. Murders characters,Mary Stroud
Category:The A.B.C. Murders characters,Maynard
Category:The A.B.C. Murders characters,Megan Barnard
Category:The A.B.C. Murders characters,Milly Higley
Category:The A.B.C. Murders characters,Miss Merrion
Category:The A.B.C. Murders characters,Miss Rose
Category:The A.B.C. Murders characters,Mr Ball
Category:The A.B.C. Murders characters,Mr Barnard
Category:The A.B.C. Murders characters,Mr Hill (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Mr Leadbetter
Category:The A.B.C. Murders characters,Mrs Barnard (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Mrs Drower
Category:The A.B.C. Murders characters,Mrs Fortune
Category:The A.B.C. Murders characters,Mrs Fowler
Category:The A.B.C. Murders characters,Mrs Marbury
Category:The A.B.C. Murders characters,Mrs Turton
Category:The A.B.C. Murders characters,Nurse Capstick
Category:The A.B.C. Murders characters,Platt
Category:The A.B.C. Murders characters,Roger Downes
Category:The A.B.C. Murders characters,Sam Baker
Category:The A.B.C. Murders characters,Sergeant Jacobs
Category:The A.B.C. Murders characters,Sir Lionel (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Strange
Category:The A.B.C. Murders characters,Superintendent Carter
Category:The A.B.C. Murders characters,Thora Grey
Category:The A.B.C. Murders characters,Tom (The A.B.C. Murders)
Category:The A.B.C. Murders characters,Tom Hartigan
Category:The A.B.C. Murders characters,Wolf
Category:The Body in the Library characters,Adelaide Jefferson
Category:The Body in the Library characters,Albert Biggs
Category:The Body in the Library characters,Alice (The Body in the Library)
Category:The Body in the Library characters,Amanda Hartnell
Category:The Body in the Library characters,Arthur Bantry
Category:The Body in the Library characters,Basil Blake
Category:The Body in the Library characters,Beatrice Henniker
Category:The Body in the Library characters,Billy Palk
Category:The Body in the Library characters,Bridget (The Body in the Library)
Category:The Body in the Library characters,Briggs (The Body in the Library)
Category:The Body in the Library characters,Caroline Weatherby
Category:The Body in the Library characters,Clara (The Murder at the Vicarage)
Category:The Body in the Library characters,Constable Gregg
Category:The Body in the Library characters,Conway Jefferson
Category:The Body in the Library characters,David Clement
Category:The Body in the Library characters,Detective Superintendent Harper
Category:The Body in the Library characters,Dinah Lee
Category:The Body in the Library characters,Dolly Bantry
Category:The Body in the Library characters,Dr Haydock
Category:The Body in the Library characters,Dr Metcalf
Category:The Body in the Library characters,Edie Chetty
Category:The Body in the Library characters,Edwards (The Body in the Library)
Category:The Body in the Library characters,Esther (The Body in the Library)
Category:The Body in the Library characters,Fletcher (The Body in the Library)
Category:The Body in the Library characters,Florence Small
Category:The Body in the Library characters,Frank Jefferson
Category:The Body in the Library characters,George Bartlett
Category:The Body in the Library characters,Griselda Clement
Category:The Body in the Library characters,Henry Clithering
Category:The Body in the Library characters,Hugo McLean
Category:The Body in the Library characters,Inspector Slack
Category:The Body in the Library characters,Janet (The Body in the Library)
Category:The Body in the Library characters,Jessie Davis (The Body in the Library)
Category:The Body in the Library characters,Jessie Golden
Category:The Body in the Library characters,Josie Turner
Category:The Body in the Library characters,Leonard Clement
Category:The Body in the Library characters,Lilian Ridgeway
Category:The Body in the Library characters,Lorrimer (The Body in the Library)
Category:The Body in the Library characters,Lucinda (The Body in the Library)
Category:The Body in the Library characters,Major Bury
Category:The Body in the Library characters,Major Reeves
Category:The Body in the Library characters,Malcolm (The Body in the Library)
Category:The Body in the Library characters,Margaret Jefferson
Category:The Body in the Library characters,Mark Gaskell
Category:The Body in the Library characters,Martha Price-Ridley
Category:The Body in the Library characters,Mary (The Body in the Library)
Category:The Body in the Library characters,Mary Price
Category:The Body in the Library characters,Mike Carmody
Category:The Body in the Library characters,Miss Harbottle
Category:The Body in the Library characters,Mr Badger
Category:The Body in the Library characters,Mr Brogan
Category:The Body in the Library characters,Mr Cargill
Category:The Body in the Library characters,Mr Golden
Category:The Body in the Library characters,Mr Harbottle
Category:The Body in the Library characters,Mr Prestcott
Category:The Body in the Library characters,Mrs Badger
Category:The Body in the Library characters,Mrs Barnard (The Body in the Library)
Category:The Body in the Library characters,Mrs Chetty
Category:The Body in the Library characters,Mrs Eccles (The Body in the Library)
Category:The Body in the Library characters,Mrs Martin
Category:The Body in the Library characters,Mrs Palk
Category:The Body in the Library characters,Mrs Partridge
Category:The Body in the Library characters,Mrs Saunders (The Body in the Library)
Category:The Body in the Library characters,Muswell
Category:The Body in the Library characters,Nichols (The Body in the Library)
Category:The Body in the Library characters,Pamela Reeves
Category:The Body in the Library characters,Peter Carmody
Category:The Body in the Library characters,Pringle (The Body in the Library)
Category:The Body in the Library characters,Raymond Starr
Category:The Body in the Library characters,Rosamund Gaskell
Category:The Body in the Library characters,Ruby Keene
Category:The Body in the Library characters,Scamper
Category:The Body in the Library characters,Selina Blake
Category:The Body in the Library characters,Sergeant Higgins
Category:The Body in the Library characters,Terence Melchett
Category:The Body in the Library characters,Tommy Bond
Category:The Body in the Library characters,WPC Campbell
Category:The Body in the Library characters,William Booker
Category:The Gypsy characters,Alistair Haworth
Category:The Gypsy characters,Arthur Lawes
Category:The Gypsy characters,Cristine (The Gypsy)
Category:The Gypsy characters,Dickie Carpenter
Category:The Gypsy characters,Esther Lawes
Category:The Gypsy characters,Macfarlane
Category:The Gypsy characters,Maurice Haworth
Category:The Gypsy characters,Mrs Rowse
Category:The Gypsy characters,Old Lawes
Category:The Gypsy characters,Rachel Lawes
Category:The Hollow characters,Albert (The Hollow)
Category:The Hollow characters,Beryl Collins
Category:The Hollow characters,Cholmondeley-Majoribanks
Category:The Hollow characters,David Angkatell
Category:The Hollow characters,Doris Emmott
Category:The Hollow characters,Doris Saunders
Category:The Hollow characters,Edward Angkatell
Category:The Hollow characters,Elderton
Category:The Hollow characters,Elsie Patterson
Category:The Hollow characters,Françoise (The Hollow)
Category:The Hollow characters,Geoffrey Angkatell
Category:The Hollow characters,Gerda Christow
Category:The Hollow characters,Gudgeon
Category:The Hollow characters,Henrietta Savernake
Category:The Hollow characters,Henry Angkatell
Category:The Hollow characters,Hope-Remmington
Category:The Hollow characters,Inspector Grange
Category:The Hollow characters,Jane (The Hollow)
Category:The Hollow characters,John Christow
Category:The Hollow characters,Lewis (The Hollow)
Category:The Hollow characters,Lucy Angkatell
Category:The Hollow characters,Madame Alfrege
Category:The Hollow characters,Mears
Category:The Hollow characters,Midge Hardcastle
Category:The Hollow characters,Mrs Bondy
Category:The Hollow characters,Mrs Crabtree
Category:The Hollow characters,Mrs Forrester
Category:The Hollow characters,Mrs Mears
Category:The Hollow characters,Mrs Medway
Category:The Hollow characters,Mrs Pearstock
Category:The Hollow characters,Radley
Category:The Hollow characters,Sergeant Clark
Category:The Hollow characters,Sergeant Coombes (The Hollow)
Category:The Hollow characters,Simmons
Category:The Hollow characters,Teddy Grange
Category:The Hollow characters,Terence Christow
Category:The Hollow characters,Tremlet
Category:The Hollow characters,Veronica Cray
Category:The Hollow characters,Victor (The Hollow)
Category:The Hollow characters,Zena Christow
Category:The Hound of Death characters,Dr Laird
Category:The Hound of Death characters,Dr Rose
Category:The Hound of Death characters,Kitty (The Hound of Death)
Category:The Hound of Death characters,Marie Angelique
Category:The Hound of Death characters,Mr Anstruther
Category:The Hound of Death characters,William P. Ryan
Category:The Man in the Brown Suit characters,Anita Grünberg
Category:The Man in the Brown Suit characters,Anne Beddingfeld
Category:The Man in the Brown Suit characters,Arthur Minks
Category:The Man in the Brown Suit characters,Augustus Milray
Category:The Man in the Brown Suit characters,Caroline James
Category:The Man in the Brown Suit characters,Colonel Johnnie Race
Category:The Man in the Brown Suit characters,Count Sergius Paulovitch
Category:The Man in the Brown Suit characters,Edward Chichester
Category:The Man in the Brown Suit characters,Emily (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Eustace Pedler
Category:The Man in the Brown Suit characters,Guy Pagett
Category:The Man in the Brown Suit characters,Harry Lucas
Category:The Man in the Brown Suit characters,Henry Flemming
Category:The Man in the Brown Suit characters,Inspector Meadows (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Jarvis (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Jeanne (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,John Eardsley
Category:The Man in the Brown Suit characters,John James
Category:The Man in the Brown Suit characters,L. B. Carton
Category:The Man in the Brown Suit characters,Lord Nasby
Category:The Man in the Brown Suit characters,Marquis of Loamsley
Category:The Man in the Brown Suit characters,Miss Pettigrew
Category:The Man in the Brown Suit characters,Mrs Flemming
Category:The Man in the Brown Suit characters,Mrs de Castina
Category:The Man in the Brown Suit characters,Nadina (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Professor Beddingfeld
Category:The Man in the Brown Suit characters,Professor Peterson
Category:The Man in the Brown Suit characters,Reeves (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Sir Laurence Eardsley
Category:The Man in the Brown Suit characters,Suzanne Blair
Category:The Man in the Brown Suit characters,The Colonel (The Man in the Brown Suit)
Category:The Man in the Brown Suit characters,Valerie (The Man in the Brown Suit)
Category:The Manhood of Edward Robinson characters,Agnes Larella
Category:The Manhood of Edward Robinson characters,Diana (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Edward Champneys
Category:The Manhood of Edward Robinson characters,Edward Robinson
Category:The Manhood of Edward Robinson characters,Gerald Champneys
Category:The Manhood of Edward Robinson characters,Grosvenor (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Guy (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Herbert Maynard
Category:The Manhood of Edward Robinson characters,James Folliot
Category:The Manhood of Edward Robinson characters,Jeremy (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Lady Noreen Elliot
Category:The Manhood of Edward Robinson characters,Lord Melbury
Category:The Manhood of Edward Robinson characters,Louise (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Maud (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Millie (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Mrs Lithinglow
Category:The Manhood of Edward Robinson characters,Poppy (The Manhood of Edward Robinson)
Category:The Manhood of Edward Robinson characters,Sebastian (The Manhood of Edward Robinson)
Category:The Moving Finger characters,Agnes Barton
Category:The Moving Finger characters,Agnes Woddell
Category:The Moving Finger characters,Aimée Griffith
Category:The Moving Finger characters,Antoine (The Moving Finger)
Category:The Moving Finger characters,Beatrice Baker
Category:The Moving Finger characters,Bert Rundle
Category:The Moving Finger characters,Brian Symmington
Category:The Moving Finger characters,Caleb Dane Calthrop
Category:The Moving Finger characters,Colin Symmington
Category:The Moving Finger characters,Colonel Appleton
Category:The Moving Finger characters,Constable Johnson (The Moving Finger)
Category:The Moving Finger characters,Edith Barton
Category:The Moving Finger characters,Elsie Holland
Category:The Moving Finger characters,Emily Barton
Category:The Moving Finger characters,Emory
Category:The Moving Finger characters,Florence Elford
Category:The Moving Finger characters,Fred Rendell
Category:The Moving Finger characters,George (The Moving Finger)
Category:The Moving Finger characters,Graves (The Moving Finger)
Category:The Moving Finger characters,Hunter (The Moving Finger)
Category:The Moving Finger characters,Jamie Blackwell
Category:The Moving Finger characters,Jasper Harrington-West
Category:The Moving Finger characters,Jennifer Clark
Category:The Moving Finger characters,Jerry Burton
Category:The Moving Finger characters,Joanna Burton
Category:The Moving Finger characters,Lasher
Category:The Moving Finger characters,Mabel Barton
Category:The Moving Finger characters,Marcus Kent
Category:The Moving Finger characters,Mary Blackwell
Category:The Moving Finger characters,Mary Grey
Category:The Moving Finger characters,Maud Dane Calthrop
Category:The Moving Finger characters,Megan Hunter
Category:The Moving Finger characters,Minnie Barton
Category:The Moving Finger characters,Miss Batworthy
Category:The Moving Finger characters,Miss Ginch
Category:The Moving Finger characters,Mona Symmington
Category:The Moving Finger characters,Mr Cleat
Category:The Moving Finger characters,Mrs Baker
Category:The Moving Finger characters,Mrs Cleat
Category:The Moving Finger characters,Mrs Mudge
Category:The Moving Finger characters,Owen Griffith
Category:The Moving Finger characters,Partridge (The Moving Finger)
Category:The Moving Finger characters,Paul (The Moving Finger)
Category:The Moving Finger characters,Pye (The Moving Finger)
Category:The Moving Finger characters,Richard Symmington
Category:The Moving Finger characters,Rose (The Moving Finger)
Category:The Moving Finger characters,Sergeant Parkins
Category:The Moving Finger characters,Superintendent Nash
Category:The Murder of Roger Ackroyd characters,Annie (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Ashley Ferrars
Category:The Murder of Roger Ackroyd characters,Bruce MacPherson
Category:The Murder of Roger Ackroyd characters,Caroline Sheppard
Category:The Murder of Roger Ackroyd characters,Cecil Ackroyd
Category:The Murder of Roger Ackroyd characters,Charles Kent
Category:The Murder of Roger Ackroyd characters,Clara (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Colin MacDonald
Category:The Murder of Roger Ackroyd characters,Colonel Carter
Category:The Murder of Roger Ackroyd characters,Colonel Melrose (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Constable Jones (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Dolly Grice
Category:The Murder of Roger Ackroyd characters,Elizabeth Russell
Category:The Murder of Roger Ackroyd characters,Elsie Dale
Category:The Murder of Roger Ackroyd characters,Emma Cooper
Category:The Murder of Roger Ackroyd characters,Flora Ackroyd
Category:The Murder of Roger Ackroyd characters,Geoffrey Raymond
Category:The Murder of Roger Ackroyd characters,George Evans
Category:The Murder of Roger Ackroyd characters,Gladys Jones
Category:The Murder of Roger Ackroyd characters,Hector Blunt
Category:The Murder of Roger Ackroyd characters,Inspector Davis
Category:The Murder of Roger Ackroyd characters,Inspector Raglan (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,James Sheppard
Category:The Murder of Roger Ackroyd characters,John Parker
Category:The Murder of Roger Ackroyd characters,Major Ellerby
Category:The Murder of Roger Ackroyd characters,Mary (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Mary Black
Category:The Murder of Roger Ackroyd characters,Mary Thripp
Category:The Murder of Roger Ackroyd characters,Miss Gannett
Category:The Murder of Roger Ackroyd characters,Mr Hammond
Category:The Murder of Roger Ackroyd characters,Mrs Bennett (The Murder of Roger Ackroyd)
Category:The Murder of Roger Ackroyd characters,Mrs Cecil Ackroyd
Category:The Murder of Roger Ackroyd characters,Mrs Ferrars
Category:The Murder of Roger Ackroyd characters,Mrs Folliott
Category:The Murder of Roger Ackroyd characters,Mrs Paton
Category:The Murder of Roger Ackroyd characters,Ralph Paton
Category:The Murder of Roger Ackroyd characters,Richard Folliott
Category:The Murder of Roger Ackroyd characters,Roger Ackroyd
Category:The Murder of Roger Ackroyd characters,Sally Jones
Category:The Murder of Roger Ackroyd characters,Superintendent Hayes
Category:The Murder of Roger Ackroyd characters,Ursula Bourne
Category:The Mystery of the Blue Jar characters,Agnes (The Mystery of the Blue Jar)
Category:The Mystery of the Blue Jar characters,Dr Lavington
Category:The Mystery of the Blue Jar characters,Felise Marchaud
Category:The Mystery of the Blue Jar characters,Jack Hartington
Category:The Mystery of the Blue Jar characters,Mags Hartington
Category:The Mystery of the Blue Jar characters,Mr Dodds
Category:The Mystery of the Blue Jar characters,Mr Hubble
Category:The Mystery of the Blue Jar characters,Mrs Emmett (The Mystery of the Blue Jar)
Category:The Mystery of the Blue Jar characters,Portia Bickerstaff
Category:The Mystery of the Blue Jar characters,Professor Marchaud
Category:The Mystery of the Blue Jar characters,Sir Harry Hartington
Category:The Mystery of the Blue Jar characters,Uncle George
Category:The Mystery of the Blue Train characters,Ada Mason
Category:The Mystery of the Blue Train characters,Albert Dykes
Category:The Mystery of the Blue Train characters,Alice (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Amelia Viner
Category:The Mystery of the Blue Train characters,Annie of Curzon Street
Category:The Mystery of the Blue Train characters,Annie of St. Mary Mead
Category:The Mystery of the Blue Train characters,Antonio Pirezzio
Category:The Mystery of the Blue Train characters,Archer (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,"Armand, the Comte de la Roche"
Category:The Mystery of the Blue Train characters,Boris Ivanovitch (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Charles Evans
Category:The Mystery of the Blue Train characters,Charlie (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Claud Ambrose
Category:The Mystery of the Blue Train characters,Clothilde (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Commissary Caux
Category:The Mystery of the Blue Train characters,Derek Kettering
Category:The Mystery of the Blue Train characters,Dr Harrison
Category:The Mystery of the Blue Train characters,Ellen (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Hipolyte Flavell
Category:The Mystery of the Blue Train characters,Jane Harfield
Category:The Mystery of the Blue Train characters,Johnnie Harrison
Category:The Mystery of the Blue Train characters,Joseph Aarons
Category:The Mystery of the Blue Train characters,Katherine Grey
Category:The Mystery of the Blue Train characters,Kitty Kidd
Category:The Mystery of the Blue Train characters,Lady Clanravon
Category:The Mystery of the Blue Train characters,Lady Mary Fox
Category:The Mystery of the Blue Train characters,Lenox Tamplin
Category:The Mystery of the Blue Train characters,Lord Edward Frampton
Category:The Mystery of the Blue Train characters,Lord Leconbury (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Marcelle (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Marie (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Marie Flavell
Category:The Mystery of the Blue Train characters,Mary Anne Harfield
Category:The Mystery of the Blue Train characters,Mirelle
Category:The Mystery of the Blue Train characters,Monsieur Carrege
Category:The Mystery of the Blue Train characters,Monsieur Papopolous
Category:The Mystery of the Blue Train characters,Mr Goby
Category:The Mystery of the Blue Train characters,Mr de Haviland
Category:The Mystery of the Blue Train characters,Olga Demiroff
Category:The Mystery of the Blue Train characters,Pavett
Category:The Mystery of the Blue Train characters,Pierre Michel (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Polly Harrison
Category:The Mystery of the Blue Train characters,Richard Knighton
Category:The Mystery of the Blue Train characters,Rosalie Tamplin
Category:The Mystery of the Blue Train characters,Rufus Van Aldin
Category:The Mystery of the Blue Train characters,Ruth Kettering
Category:The Mystery of the Blue Train characters,Samuel Harfield
Category:The Mystery of the Blue Train characters,Sister Dolores
Category:The Mystery of the Blue Train characters,Sister Rosalie
Category:The Mystery of the Blue Train characters,The Duke of Devize
Category:The Mystery of the Blue Train characters,The Marquis
Category:The Mystery of the Blue Train characters,Tommy Saunders
Category:The Mystery of the Blue Train characters,Virginie (The Mystery of the Blue Train)
Category:The Mystery of the Blue Train characters,Viscount Tamplin
Category:The Mystery of the Blue Train characters,Zia Papopolous
Category:The Pale Horse characters,Arthur Parkinson
Category:The Pale Horse characters,Bella Webb
Category:The Pale Horse characters,Bertie (The Pale Horse)
Category:The Pale Horse characters,Billy (The Pale Horse)
Category:The Pale Horse characters,C.R. Bradley
Category:The Pale Horse characters,Caleb Dane Calthrop
Category:The Pale Horse characters,Captain Cottam
Category:The Pale Horse characters,Constable Ellis
Category:The Pale Horse characters,David Ardingly
